KO	V102	V103	V104	V011	V112	V113	V118	V119	V012	V125	V128	V129	V013	V132	V014	V141	V149	V015	V153	V155	V156	V159	V016	V161	V175	V002	V208	V021	V215	V216	V218	V219	V022	V222	V227	V023	V230	V024	V243	V254	V260	V267	V277	V028	V280	V283	V290	V297	V311	V312	V313	V320	V343	V036	V037	V373	V038	V393	V043	V049	V005	V050	V051	V054	V055	V057	V060	V061	V063	V065	V074	V075	V008	V080	V082	V085	V087	V092	V094	V097	V003	pathway_1	pathway_2	pathway_3
K00643	765.81	0	4992.033333333334	0	0	1963.155555555556	0	0	413.1122222222223	0	0	0	0	1832.2	0	170.0711111111111	604.2777777777778	0	0	4335.231111111111	0	0	0	1669.1899999999998	0	0	4074.9266666666663	0	0	0	2623.5055555555555	0	0	14.59222222222222	0	743.5	0	3570.277777777778	0	0	46.25555555555555	0	0	0	848.2533333333333	0	0	0	0	0	0	168.99444444444444	2129.781111111111	0	14.11111111111111	0	2290.4444444444443	0	2109.6433333333334	0	2836.187777777778	0	0	0	2991.4266666666667	0	2721.2544444444447	0	0	0	0	0	2339.4244444444444	0	7120.148888888889	91.83444444444444	0	0	0	545.2566666666667	0	Metabolism	Amino Acid Metabolism	Amino Acid Related Enzymes
K00650	1038.768	10170.981428571427	6722.592857142857	8517.990285714286	2510.2617142857143	10357.256285714286	8538.55457142857	8466.091142857142	2772.793142857143	6588.800285714286	7721.823428571429	486.62857142857143	6231.109142857143	8207.328	4677.84	1634.1662857142856	5269.671428571429	11255.325714285716	3437.246857142857	5619.422285714286	612.573142857143	11954.684	4317.257142857143	3585.292571428571	7445.328571428571	8350.266857142857	5394.535142857142	4630.185428571428	11395.786	458.36314285714286	6757.302857142858	0	8428.875714285716	12371.137142857144	5202.942857142857	11825.392285714286	6171.714285714285	8746.756285714286	140.88571428571427	13962.512571428571	10060.653142857143	6079.9857142857145	6902.142857142857	3747.2971428571423	5966.449428571429	4654.471428571429	5557.885714285714	8615.267714285714	4564.8182857142865	7917.990857142857	1456.1445714285717	6340.517714285714	9948.65857142857	13298.57257142857	12129.42857142857	7164.340285714285	7495.047428571428	6552.943428571428	6227.025142857143	5928.071428571428	9829.208285714289	8431.171999999999	9123.06257142857	8491.215714285714	8925.163999999999	325.846	12323.353714285717	81.08571428571429	3022.9345714285714	6978.453142857143	2833.2571428571428	293.48571428571427	8911.442285714285	4418.604857142856	10229.982	7845.4	7759.142857142857	2205.600857142857	9571.31342857143	702.278	26541.379142857146	Metabolism	Lipid Metabolism	Glycerophospholipid Metabolism
K00660	77.87333333333333	7789.166666666667	688.4516666666667	11467.25	2670.75	10504.748333333331	22306.226666666666	10606.723333333332	2752.6683333333335	12904.14	1317.84	0	22.541666666666668	9169.2	98.55	1586.9666666666665	3941	8064.263333333333	798.8666666666668	120.01166666666666	1583.003333333333	49.24666666666666	75	1001.5616666666666	12.791666666666666	108	121.50333333333334	1428.305	13131.163333333336	1234.39	293.97499999999997	0	11591.443333333336	9870.833333333334	18044.166666666668	7057.666666666667	0	10302.266666666668	18	11600.941666666668	435.6666666666667	12824.5	491.3333333333333	2465.11	8514.035000000002	1129.6666666666667	120.83333333333331	1172.75	4736.166666666667	7.978333333333334	57.836666666666666	504.1366666666666	7529.828333333334	19006.28	57.666666666666664	3704.966666666667	6364.78	152.83333333333334	3285.1649999999995	4134.5	541.5033333333334	1433.1666666666667	7517	18111.18	3719.9966666666674	182.57	7141.338333333333	0	2407.076666666667	17924.166666666668	73.41666666666667	64.41666666666667	15613.221666666666	5104.833333333333	1868.733333333333	2823.0183333333334	2054.8333333333335	1689.003333333333	16501.005	15.018333333333333	9898.25	Organismal Systems	Environmental Adaptation	Circadian Rhythm - Plant
K00680	841.1308602150538	7636.774516129032	5480.983548387097	5839.658602150539	1858.9220430107528	7079.740537634409	5321.96817204301	5560.753978494622	2337.7182795698927	3670.5255913978494	5934.983548387097	302.68817204301075	5149.709462365592	5407.554731182797	3855.430107526882	1019.5324731182797	4765.580645161291	7470.659354838709	2722.6080645161287	4626.130322580646	451.0148387096773	7199.942150537636	3563.3870967741937	1979.7516129032256	6163.021505376344	6890.481397849462	4449.497096774194	3549.969569892473	6994.748387096775	290.2998924731183	4623.820430107527	88.6989247311828	5985.39924731183	8509.494838709677	2981.4086021505377	7984.381505376344	5055.569892473119	5858.419247311828	98.10752688172045	9237.544301075268	5745.87247311828	4016.3225806451615	5057.193548387097	2624.9556989247317	4188.886129032258	3667.2473118279568	4166.774193548387	6720.594623655915	3215.95935483871	6552.970430107527	1192.208387096774	4144.254193548387	7932.135376344087	7772.01064516129	6835.430107526881	5277.582150537634	5803.481075268815	5110.728709677419	4686.066344086022	4108.887096774193	6889.022473118279	6570.527204301075	6808.483978494623	6015.035053763441	6574.420537634409	186.91236559139784	8593.383548387099	56.645161290322584	2094.423440860215	5164.9116129032245	2329.3064516129034	217.5215053763441	5694.556774193548	3190.919247311828	8055.933978494623	6792.712365591397	5179.559139784947	1598.4413978494622	5559.598709677419	576.2001075268818	19775.951827956986	Metabolism	Xenobiotics Biodegradation And Metabolism	Ethylbenzene Degradation
K00720	1492.495	17730.432352941174	9742.667647058825	13524.048529411768	4734.695588235294	15840.892647058825	12361.303235294112	13783.095294117644	4561.830882352941	10294.11882352941	11054.199117647058	0	8969.432941176472	13380.535588235294	6729.44705882353	2224.9505882352937	10089.617647058823	16388.072647058823	5043.274117647059	8078.856176470588	1206.1782352941173	0	0	8068.135000000001	10730.757352941177	12032.025	7774.70294117647	6611.499705882353	16557.301764705888	740.7582352941179	9459.92205882353	0	17188.032647058826	17855.06235294118	7213.735294117647	15485.651470588236	0	13331.430882352945	0	20498.25294117647	14341.457352941174	9572.411764705885	9527.29411764706	5536.422352941177	8753.559117647059	6782.176470588235	7760	11408.707647058822	7327.513235294117	11409.826764705882	2092.8647058823526	9776.083529411764	16674.390882352945	19478.79794117647	17139.058823529413	10694.427941176473	14808.34852941176	9036.020294117645	10023.987647058824	8274.779411764706	13351.423529411766	11967.334117647057	17337.19647058824	14585.305294117648	12415.866470588237	414.5720588235294	17840.577058823532	0	4556.798823529411	15805.917941176467	0	397.0735294117647	13197.017647058825	7192.544411764705	14523.760588235296	10204.440588235291	11386.014705882351	0	15026.53588235294	1004.8126470588236	36431.295	Metabolism	Glycan Biosynthesis And Metabolism	Glycosyltransferases
K00760	2746.987222222222	22549.760555555553	17876.75888888889	15035.008333333337	6153.3694444444445	19858.77611111111	17762.838333333333	16085.984444444442	5791.631666666666	10791.056666666667	18672.391666666663	708.1111111111111	16928.596111111114	17364.064444444444	12652.527777777776	2573.103888888889	12510.055555555557	19089.72722222222	8708.849444444444	15195.358888888886	1393.2333333333331	16290.183333333336	11696.111111111111	8320.86888888889	20258.98611111111	22607.00111111111	14506.769444444442	11002.416666666666	20064.89055555556	1015.0966666666668	13906.502777777778	288.72222222222223	21138.507222222222	20754.988333333335	10421.611111111111	19398.40166666667	16467.166666666668	17437.491666666665	303.05555555555554	23237.868333333332	14885.768333333332	11184.333333333334	15536.5	7106.993333333334	10663.313333333332	11640.861111111111	13084.277777777776	21043.595	9292.535	21545.483888888888	3910.15	12301.837222222222	19862.998888888887	21140.671666666665	17672.833333333332	14226.325555555555	20007.187777777777	15863.056666666664	13508.723333333335	10025.416666666666	19893.194999999996	21532.00111111111	23340.26944444444	15787.417222222222	17280.70333333333	577.1733333333333	24280.58666666667	141.94444444444446	5792.21	17223.853888888887	7655.222222222223	713.5833333333334	18028.26388888889	8716.547222222222	25993.44111111111	12252.033333333333	14126.138888888889	4252.076666666667	16414.373888888887	1888.0144444444445	50120.73722222223	Metabolism	Xenobiotics Biodegradation And Metabolism	Drug Metabolism - Other Enzymes
K00785	46.79	10471	768.69	8430.33	165.07999999999998	4535.41	1831.01	5148.675	4505.75	5717	171.17000000000002	20.5	22.955	2973.88	116.25	736.4000000000001	13067.25	1890.18	462.38	121.82999999999998	1562.585	27.665	64	279.705	7.375	38.67	146.75	568.5	1010.12	122.345	413.675	0	839.995	73.245	142.5	5199.205	34.5	4354.755	18.5	208.165	616.7450000000001	4742.5	942	734.1200000000001	12269.27	217.75	167.5	958.42	3018.995	8.17	46.17	1537.71	17027.375	2674.4300000000003	66.5	4061.5	6610.395	153.67000000000002	5980.02	1034.25	507.945	1592.335	6350.84	17698.005	3848.84	195.755	38.145	4	576.075	13739.755	73	47.75	327.66999999999996	3057.255	1214.125	12739.375	3189.75	259.335	2950.685	7.63	13845.294999999998	Metabolism	Glycan Biosynthesis And Metabolism	Glycosyltransferases
K00790	4044.3075	24684.057499999995	26518.6425	13901.665833333333	6074.499166666667	18189.258333333335	16823.034166666668	14088.989166666666	5883.9325	14769.223333333332	24843.280833333338	393.6666666666667	25379.775833333333	20988.176666666663	18937.875	2281.515	13316.25	14219.185833333337	12043.941666666666	22774.56	1377.9475000000002	7001.802500000001	17497.833333333332	3909.7591666666663	30384.791666666668	33765.77999999999	21545.250833333335	14945.791666666666	23771.29416666667	859.0050000000001	16448.1	422.4166666666667	21999.803333333333	14911.579166666668	7914.666666666667	14093.740833333335	24215.25	21405.1675	377.5833333333333	13609.913333333336	7819.068333333334	10336.916666666666	19930.833333333332	5629.2825	11184.375833333332	16552.416666666668	17799.583333333332	27169.8375	10239.858333333334	32316.32166666666	5838.169999999999	5402.318333333334	21200.543333333335	20656.019166666665	8863.5	14805.5575	24601.334166666667	21732.03	16801.5125	7703.041666666667	19769.3925	31082.057499999995	25100.1275	19808.25083333333	19153.906666666662	708.305	21905.432500000006	110.16666666666669	4604.510833333334	19108.766666666663	11477.708333333334	1047.3333333333333	18159.959166666667	6575.3341666666665	37724.25666666667	8837.765833333333	13824	4088.7525	20334.45666666667	2828.0775	57010.411666666674	Metabolism	Carbohydrate Metabolism	Amino Sugar And Nucleotide Sugar Metabolism
K00791	0	0	46.23142857142857	0	0	81.51428571428572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.632857142857143	0	0	2.858571428571428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.75714285714284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.984285714285714	0	Metabolism	Metabolism Of Terpenoids And Polyketides	Prenyltransferases
K00830	0	0	0	593.2777777777778	970.1388888888888	243.57444444444445	91.61111111111111	471.1111111111111	538.6388888888889	339.7083333333333	0	0	0	0	8.5	0	0	0	20.416666666666668	0	10.77777777777778	0	0	0	0	0	0	0	451.3888888888889	50.611111111111114	877.1972222222222	0	2814.75	0	9.166666666666666	932.5555555555557	0	104.91666666666669	0	0	0	550.5	0	120.22222222222224	587.0027777777777	174.25	0	298.8888888888889	392.8888888888889	0	0	0	1338.2233333333334	465.25	0	776.9722222222222	173.9261111111111	0	0	0	1691.2866666666666	399.77777777777777	10.944444444444445	0	0	32.74444444444444	0	0	128.52777777777777	2331.472222222222	0	0	329.52555555555557	0	94.18722222222225	0	1374	0	976.7427777777776	0	0	Metabolism	Amino Acid Metabolism	Amino Acid Related Enzymes
K00860	163.44452830188678	4092.448490566037	1178.8411320754717	5108.782830188679	989.8771698113208	4127.75962264151	7800.379245283019	5195.72716981132	1706.46	6136.418490566038	1328.1784905660377	0.8679245283018868	828.8424528301887	5066.4941509433975	654.6415094339623	588.4264150943395	2817.3396226415093	3015.4869811320755	691.7756603773585	776.0681132075472	404.0890566037736	793.6090566037735	588.4528301886793	7604.791886792453	988.4622641509434	1130.4405660377358	753.2522641509435	951.100566037736	7094.993962264152	441.941320754717	461.16886792452823	15.30188679245283	5257.8013207547165	3602.54679245283	6186.566037735849	4360.884905660378	857.1320754716982	4410.987735849056	17.67924528301887	3950.2190566037734	193.51754716981137	5744.669811320755	895.0754716981132	1062.99	4047.774339622641	1079.688679245283	688.0188679245283	2686.8890566037735	2390.0562264150944	1050.086037735849	213.15509433962265	961.6866037735848	4450.721886792454	9756.83150943396	13.50943396226415	2850.0332075471692	3059.8083018867924	814.6103773584905	2089.2228301886794	1769.4433962264152	1224.7683018867924	1310.3209433962263	5559.885471698114	4862.096603773585	2500.756037735849	85.87867924528302	3015.1237735849054	24.49056603773585	1025.82	5378.95320754717	395.1981132075472	52.283018867924525	6199.190943396226	1765.516037735849	1883.254528301887	2769.096603773585	1556.9433962264152	618.7360377358491	8489.008867924527	96.77320754716982	6118.898113207547	Metabolism	Energy Metabolism	Sulfur Metabolism
K00903	0	0	108.69636363636364	0	0	0	0	0	0	0	0	0	0	0	22.863636363636363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937.668181818182	0	0	0	0	0	0	0	569.1118181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344.75636363636363	0	0	0	0	0	0	Unclassified	Cellular Processes And Signaling	Signal Transduction Mechanisms
K00906	4.470588235294118	0.1176470588235294	17.029411764705884	0	0	7.0588235294117645	0	0.1176470588235294	1.863529411764706	0	0	0	0.17647058823529413	32.294117647058826	1.8823529411764703	23.176470588235293	0	2.176470588235294	2.4705882352941178	3.999411764705882	0.3729411764705882	0.5094117647058823	10	2	0.04411764705882353	0.17647058823529413	1.588235294117647	13.950588235294118	2.2152941176470584	0	0.4117647058823529	0	0.2352941176470588	5.176470588235294	0	18.764705882352946	0	1.5294117647058822	0.9411764705882352	2.0194117647058825	6.494117647058824	0	87.6470588235294	1.588235294117647	494.24470588235295	0	2.6470588235294117	3.235294117647059	0	0.8823529411764706	3.7258823529411766	3.921176470588235	372.6870588235294	0.17647058823529413	1.3529411764705883	8.058823529411764	5.950588235294117	0.17647058823529413	0	0	32.705882352941174	0	0	139.1764705882353	11.764705882352942	4.814117647058824	0.7647058823529411	0	0	0.2058823529411765	0.9117647058823528	1.0588235294117647	6	0	41.29294117647059	29.823529411764707	0	1.1764705882352942	0.2058823529411765	0.35294117647058826	22.647058823529413	Unclassified	Cellular Processes And Signaling	Signal Transduction Mechanisms
K00908	1765.4475	16430.1675	11500.01	11242.3325	4408.0825	14049.915	10212.045	12035.2525	4465.9175	7365.98	12334.6675	537.5	10879.645	12351.4425	8126.6	1741.91	10150.875	14151.3575	5703.0475	9758.02	857.2925	10462.2075	7515.75	4962.9349999999995	13024.1875	14548.5425	9364.375	7193.125	13931.1025	628.0450000000001	9444.3375	186.75	15272.915	15549.29	5454	14451.395	10641	11612.7425	199.75	17393.3325	11135.6625	7874.75	10265	5142.3525	7169.785	7635.125	8619.75	14121.335	6646.04	13849.2925	2509.0425	7963.105	14933.825	14904.8375	13242.5	9898.7675	14212.61	10239.1675	9597.01	7534.5	13791.465	13913.6675	16622.7925	10034.675	12015.295	365.06	17188.822500000002	105	4232.2225	12151.585	4912.125	457.375	11484.125	6593.4175	16664.71	11011.77	10272.25	3072.9175	11754.01	1211.1575	35312.605	Metabolism	Enzyme Families	Protein Kinases
K00930	18.59428571428571	0	118.8157142857143	30.142857142857142	8.785714285714286	174.6914285714286	10.762857142857143	20.428571428571427	21.217142857142857	11.071428571428571	0	0	12.571428571428571	26.342857142857145	24	166.48142857142855	10.571428571428571	7.175714285714285	40.642857142857146	26.49857142857143	6.072857142857144	0	0	56.09142857142857	0.5357142857142857	0	6.692857142857143	166.6185714285714	0	3.357142857142857	115.84285714285714	0	22	8.142857142857142	1.4285714285714286	68.57142857142857	0	5.142857142857143	0	0	40.785714285714285	6.928571428571429	0	7.214285714285714	871.0771428571428	0	0	0	6	4.859999999999999	0	9.042857142857144	345	17.071428571428573	26.285714285714285	23	46.40428571428572	0	59.09428571428572	0	170.29714285714286	236.57142857142856	3.2857142857142856	871.12	63.69714285714286	51.93000000000001	15.195714285714288	0	10.428571428571429	10.142857142857142	0	0	26.958571428571425	11.571428571428571	402.32	48.24857142857143	4.857142857142857	0	15.308571428571428	10.78857142857143	0	Metabolism	Amino Acid Metabolism	Lysine Biosynthesis
K00941	0.02899999999999999	0	5.129	26	0	13.057	0	0	5	0	0	0	0	3.25	0	0.157	0	0	0	0	0	0	0	2.971	0	0	0.467	0	0	0	0	0	0	1.6	0	0	0	0.8	0	0	0	0	0	0	34.88	0	0	0	0	0	0	3.766	8.284	0	0	0	10.2	0	0.02899999999999999	0	0.986	0	0	0	0.043	0.2	0.02899999999999999	0	0	0	0	0	4.257	0	5.661	3.1710000000000003	0	0	0.429	0.629	0	Metabolism	Metabolism Of Cofactors And Vitamins	Thiamine Metabolism
K00943	0	0	0	0	0	0	0	0	0.09571428571428572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42857142857142855	0	0	0	0.5	0	0	0	0	0	0	0	1.19	0	0	0	0	0	0	0	0.14285714285714285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Metabolism	Nucleotide Metabolism	Pyrimidine Metabolism
K00960	0	5012.861666666667	310.15916666666664	5567.833333333333	0	4497.384999999999	0	0	0	4939.48	0	0	0	3085.781666666667	0	670.4033333333333	4196.25	0	375.0541666666666	0	0	0	0	5418.95	0	50.916666666666664	87.22333333333331	577.9858333333333	6075.749166666667	0	15.2875	0	6811.0408333333335	5182.7775	0	4778.833333333333	0	3662.85	4.75	0	194.3425	4728.791666666667	0	1336.1658333333332	3914.4625	600.5416666666666	0	1981.4033333333336	0	0	0	0	5948.064166666667	8651.085	0	2315.6475	0	0	0	0	0	394	5750.888333333333	6495.108333333333	0	0	0	0	1293.7575	6873.041666666667	0	0	4341.211666666667	2453.3333333333335	621.6025	5551.4625000000005	1477.7083333333333	829.6116666666667	0	4.739999999999999	0	Unclassified	Genetic Information Processing	Transcription Related Proteins
K00965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.125	0	0	0	0	0	0	0	21.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	Metabolism	Carbohydrate Metabolism	Amino Sugar And Nucleotide Sugar Metabolism
K00970	5507.485625	40505.638125	35586.60781250001	32001.59624999999	10797.53375	41743.6775	30119.186874999985	32284.947812499988	11920.698750000003	21561.47875	38368.51343750001	1679.6875	33999.15093749999	34142.06312500001	25383.27812499999	5251.840625000001	23637.359375	42742.0815625	17423.195937500008	30486.031249999993	2421.179687499999	32693.00781249999	23482.75	15186.710624999994	40698.890625	45434.82562499999	29208.2084375	22305.4634375	42276.0884375	1614.585937500001	29502.99531249999	582.59375	35174.377812499995	47004.916562499995	15897.84375	44921.080625	33212.4375	35531.93406249998	623.9375	52189.3515625	34405.864062500004	21080.546875	32084.15625	15417.995000000008	19103.258437500004	23587.890625	26909.625	44327.541875	18524.135312499995	43278.7946875	7837.648437500004	25301.86625	37805.8078125	44275.398125	41381.65625	29126.9475	34102.17968749999	31969.294375000012	25905.524687500005	22842.0625	43067.735312500015	42920.5546875	40915.263125000005	23358.407187499994	37007.64906250001	1122.1303125000002	52526.23562500002	312.25	12369.033437499997	27312.645937499983	15350.1875	1430.09375	33536.52031249999	17709.22156249999	51861.70343749998	33905.116250000014	30955.390625	8923.846250000004	32199.40218750001	3786.637500000001	108622.66937499995	Genetic Information Processing	Folding, Sorting And Degradation	Rna Degradation
K00980	0	0	0	0	0	0	0	0	0	0	0	0	0	956.3936363636363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.660909090909091	0	0	4834.727272727273	0	0	0	0	0	0	0	0	2501.5154545454543	0	0	0	0	0	0	0	0	0	0	317.5536363636364	0	0	0	0	0	0	Metabolism	Lipid Metabolism	Glycerophospholipid Metabolism
K00983	3199.105454545455	0	20895.323636363635	18447.60363636364	0	21656.20363636364	0	0	8071.063636363636	0	0	0	19784.39090909091	19582.71272727273	0	2843.797272727272	18055	0	0	17753.392727272727	0	0	0	11347.965454545456	0	0	0	0	0	0	17173.613636363636	0	0	0	0	0	0	0	0	0	20276.002727272724	0	0	0	13393.625454545456	0	0	0	0	0	0	0	26987.304545454543	0	24086.636363636364	0	22736.929999999997	0	15771.264545454544	0	25154.01090909091	0	0	0	19704.80181818182	0	27068.650909090913	0	0	0	0	0	21185.585454545453	0	30246.197272727277	21884.41909090909	0	0	0	0	0	Metabolism	Carbohydrate Metabolism	Amino Sugar And Nucleotide Sugar Metabolism
K01040	14.840666666666667	4333.489333333333	181.69066666666663	1808.822	1506.0886666666668	1503.304666666667	3124.5119999999997	1373.2226666666668	710.212	2302.6386666666667	300.55733333333336	0	9.555333333333332	2366.787333333333	30.493333333333332	1004.5346666666668	1569.3	5108.772666666667	129.55133333333333	29.60466666666667	341.54533333333336	8364.088	18.933333333333337	2641.8766666666666	4.683333333333334	24.578	60.501999999999995	616.8553333333333	1604.243333333333	222.76733333333337	956.77	0	3916.188666666667	6598.199333333334	2423.8	3547.488666666666	0	1362.676	18.933333333333337	3082.9546666666665	3009.8186666666666	1808.5	837.3333333333334	205.45533333333333	2322.108666666667	535.4666666666667	433.93333333333334	1874.134	778.9553333333333	2.491333333333333	22.712	5195.397333333333	3025.5073333333335	2417.3340000000003	3535.3333333333335	2264.0933333333332	1312.312666666667	973.578	2357.824	2865.866666666667	2164.5546666666664	0	2216.4333333333334	3950.536	2551.2853333333333	83.21000000000001	127.474	0	402.004	4690.644666666666	14.733333333333333	10.4	2030.6813333333332	1259.9226666666666	474.4413333333333	777.5706666666666	1732.4	1221.6226666666664	2388.7626666666665	6.044	8935.511333333334	Metabolism	Carbohydrate Metabolism	Butanoate Metabolism
K01051	275.78999999999996	41374.34	3223.12	91409.33	14634.83	62720.990000000005	52474.34	64618.34	46942.17	58591.5	8745.02	839	54.33	35025.61	248.7	6780.389999999999	81197.5	52872.79	3669.39	287.33	9036.67	50.83	177	49319.57000000001	32.75	538.17	1579.5	6079.5	65230.41	3425.01	878.1	32	60287.33	65112.66	37656	73344.58	1365	49575.57	41	69590.33	1743.73	71736	1284	19711.33	55445.82	6924.5	819	43673.01	33471.66	11.17	141.67	32652	96024.4	101171.01	218	25364.54	27390.11	1065.67	19808.79	32985	751.36	7479.67	47480.5	32774.93	31189.93	233.84	46147.79	442	16225.36	100976.84	85.5	174.5	47237.08	30792.67	5121.44	161135.31	27062	9442.67	84362.04000000001	41.33	77290.42	Metabolism	Carbohydrate Metabolism	Starch And Sucrose Metabolism
K01053	5.9243749999999995	811.5	74.08500000000001	200.125	0	138.281875	0	0	169.948125	127.254375	3.62625	0	1.353125	325.359375	10.29375	63.726875	594.1875	4.57625	50.150000000000006	10.53625	17.094375	1.343125	0	89.52562499999999	0.734375	3.740625	5.041875	52.885	87.50874999999999	24.47	1.896875	0	933.301875	6.540625	0	65.009375	0	32.328125	0	7.333125	51.81875	228.71875	98.0625	32.051875	1111.07375	22.5	3.5625	113.396875	161.1875	1.448125	8.094375	19.071875	804.285625	177.02125	1.625	276.99062499999997	764.15625	0.5843750000000001	265.94	27.15625	46.3725	0	800.04375	2457.3512499999997	9.6475	14.985	1.299375	0	48.689375	761.40625	5.65625	1.84375	113.365	186.459375	114.41875	64.358125	0	0	350.99625	1.645625	12.178125	Metabolism	Carbohydrate Metabolism	Pentose Phosphate Pathway
K01055	54.79	26953	877.71	9600	11636	9310.16	22575.01	9627.17	5526	11200.42	1378.34	41	40.25	16690.1	134.2	6816.3099999999995	12101.5	35201.5	658.55	110.58	2124.17	41847.83	58	4757.41	16.75	116.5	364	4200.5	5668.83	1799.17	817.35	0	27486.33	50838.83	18212	24046.5	265	5582.9	18	22971.33	1001.15	11712.5	4917	2342.58	12145.77	3682.5	502	20791	4227	7.5	131.17	31526.75	16247.79	10159.34	141	9466.2	13619.84	4913	13058.04	21846.5	30240.19	3425	14735	22362.27	12136.01	164.67000000000002	1738.29	412	3346.03	29566	63.5	109.5	13474.49	10078	1443.21	7731.48	2274.5	9407.34	11432.29	8.97	41616.5	Metabolism	Xenobiotics Biodegradation And Metabolism	Benzoate Degradation
K01056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	Unclassified	Genetic Information Processing	Translation Proteins
K01057	0	0	3.5	0	2.5	0	0	0	4	0	0	0	1.5	5	8.5	47	0	0	45	13	7	0	0	0	0	11	0	28.5	0	0	0	0	0	0	0	25	0	0	5	4	1.5	0	0	0	38	0	0	0	0	0.67	0	0	2.67	1.5	0	6	0	0	0	0	95	0	0	8.5	0	50.5	0	0	3	0	11.5	0	7	0	157.5	10	7	0	1.5	0	0	Metabolism	Carbohydrate Metabolism	Pentose Phosphate Pathway
K02010	1315.9578527607362	10923.853496932514	8499.098220858896	9191.159631901835	3150.024662576687	11680.130429447854	8543.244049079754	8929.397975460124	3685.025644171779	5304.6476687116565	9529.994662576688	507.95705521472394	8017.324846625765	9665.330920245402	6004.328834355828	2068.8913496932514	6906.29754601227	14498.625092024538	4247.033190184049	7209.53889570552	556.8895705521471	9504.171779141105	5554.331288343558	4513.511901840489	9591.401840490798	10735.026380368095	6947.445828220862	5852.677791411045	11114.61779141104	463.9458282208588	7349.115950920243	138.85889570552146	8739.322760736195	17232.902944785277	4925.0920245398775	14518.16073619632	7901.858895705522	8838.786012269937	156.4723926380368	17054.84147239264	9477.258159509202	6273.806748466258	8043.760736196319	4417.20773006135	7112.020306748464	5910.687116564417	6563.0245398773	12202.07926380368	4874.153742331288	10197.109509202455	1864.6073619631904	7421.346134969322	11281.329570552149	12135.133496932518	11372.294478527609	8341.484601226995	8092.273865030676	7799.538650306748	7013.062147239263	8038.634969325153	10999.681226993864	10077.955766871166	9995.300490797546	9231.165705521473	10637.898957055211	307.30306748466256	14678.534539877302	117.0245398773006	3636.6302453987737	6222.422944785277	3629.32208588957	334.7638036809816	9156.401472392638	5511.624662576689	12677.919877300614	12538.944662576689	8280.592024539877	3065.2726380368103	8247.808527607362	901.467852760736	31882.434355828213	Environmental Information Processing	Membrane Transport	Abc Transporters
K02020	439.1701242236025	2817.9629192546577	2858.9929192546588	1888.616832298137	639.5733540372671	2759.554285714286	5551.79347826087	1804.0106211180123	652.220559006211	1589.5042236024842	2995.5677018633537	250.9316770186335	2710.1328571428576	2516.1428571428573	2026.9962732919255	424.11422360248446	1655.645962732919	2393.4112422360245	1346.6734161490683	2434.574658385093	193.62068322981364	3119.3172049689447	1872.391304347826	1018.157701863354	3236.8804347826085	3604.732049689441	2311.575155279503	1697.0743478260872	2787.142608695652	287.87621118012424	2973.7350931677015	45.60248447204969	2134.732795031056	2389.9071428571433	4200.453416149068	2786.6639130434787	2613.031055900621	2586.513291925466	63.95652173913044	2625.5460248447207	4630.638695652175	2388.6832298136646	2915.07453416149	903.4206832298136	2146.555403726708	1800.77950310559	2348.0062111801244	3327.18254658385	1192.426086956522	3441.372422360248	626.9405590062112	2050.7527329192544	2941.7665217391304	2683.759192546584	5595.913043478261	2251.3909937888197	2971.0654658385088	2585.343850931677	2159.028819875776	1271.16149068323	3491.1693167701865	3513.1306832298133	2779.3614285714284	4413.91950310559	2648.890310559006	116.78689440993789	3209.272608695653	15.96273291925466	715.5011801242237	1997.9465838509311	1224.8012422360248	120.74844720496894	4036.4888819875778	966.4337888198758	4265.96298136646	1537.3301242236023	3209.139751552795	531.6875776397516	2094.8353416149066	305.9235403726708	7985.236708074534	Environmental Information Processing	Membrane Transport	Abc Transporters
